NAMELSAD,STUSPS,event_index,ISSUE_TIME,START_TIME,END_TIME
Nueces County,TX,0,202303311200,202303310100,202304031200
Weston County,WY,0,202303311200,202303310100,202304031200
Toa Baja Municipio,PR,0,202303311200,202303310100,202304031200
Warren County,IL,1,202303311200,202303310100,202304031200
Madison County,AL,0,202303311200,202303310100,202304031200
Wilson County,TN,0,202303311200,202303310100,202304031200
Camp County,TX,1,202303311200,202303310100,202304031200
Jefferson County,OK,2,202303311200,202303310100,202304031200
Ritchie County,WV,0,202303311200,202303310100,202304031200
Page County,IA,1,202303311200,202303310100,202304031200
Jefferson County,KS,1,202303311200,202303310100,202304031200
Iberia Parish,LA,1,202303311200,202303310100,202304031200
Kusilvak Census Area,AK,0,202303311200,202303310100,202304031200
Onslow County,NC,2,202303311200,202303310100,202304031200
Faribault County,MN,1,202303311200,202303310100,202304031200
Grainger County,TN,0,202303311200,202303310100,202304031200
Freestone County,TX,1,202303311200,202303310100,202304031200
Mifflin County,PA,3,202303311200,202303310100,202304031200
Crenshaw County,AL,1,202303311200,202303310100,202304031200
Bristol city,VA,0,202303311200,202303310100,202304031200
Runnels County,TX,1,202303311200,202303310100,202304031200
Terrell County,TX,0,202303311200,202303310100,202304031200
Rawlins County,KS,0,202303311200,202303310100,202304031200
Thomas County,KS,0,202303311200,202303310100,202304031200
Jeff Davis County,GA,2,202303311200,202303310100,202304031200
Cherokee County,IA,2,202303311200,202303310100,202304031200
White County,AR,1,202303311200,202303310100,202304031200
Leflore County,MS,1,202303311200,202303310100,202304031200
Cooper County,MO,1,202303311200,202303310100,202304031200
Dickinson County,MI,1,202303311200,202303310100,202304031200
Will County,IL,1,202303311200,202303310100,202304031200
Deaf Smith County,TX,0,202303311200,202303310100,202304031200
Brookings County,SD,1,202303311200,202303310100,202304031200
Clay County,MO,1,202303311200,202303310100,202304031200
Coahoma County,MS,1,202303311200,202303310100,202304031200
Boone County,IN,1,202303311200,202303310100,202304031200
Des Moines County,IA,1,202303311200,202303310100,202304031200
Scott County,IA,1,202303311200,202303310100,202304031200
Ottawa County,KS,1,202303311200,202303310100,202304031200
Columbia County,FL,1,202303311200,202303310100,202304031200
Holmes County,FL,2,202303311200,202303310100,202304031200
Harrison County,MS,1,202303311200,202303310100,202304031200
Utuado Municipio,PR,0,202303311200,202303310100,202304031200
Bradley County,TN,0,202303311200,202303310100,202304031200
Carlton County,MN,1,202303311200,202303310100,202304031200
Marion County,TX,1,202303311200,202303310100,202304031200
Schoharie County,NY,3,202303311200,202303310100,202304031200
Pawnee County,OK,1,202303311200,202303310100,202304031200
Broome County,NY,3,202303311200,202303310100,202304031200
Liberty County,TX,1,202303311200,202303310100,202304031200
Athens County,OH,0,202303311200,202303310100,202304031200
Jefferson County,OH,2,202303311200,202303310100,202304031200
Randolph County,WV,0,202303311200,202303310100,202304031200
Marion County,WV,2,202303311200,202303310100,202304031200
Cumberland County,NJ,2,202303311200,202303310100,202304031200
Nevada County,CA,1,202303311200,202303310100,202304031200
Douglas County,WI,1,202303311200,202303310100,202304031200
Pulaski County,KY,0,202303311200,202303310100,202304031200
Edgecombe County,NC,2,202303311200,202303310100,202304031200
Jasper County,TX,1,202303311200,202303310100,202304031200
Beaver County,UT,0,202303311200,202303310100,202304031200
Murray County,GA,0,202303311200,202303310100,202304031200
Jay County,IN,1,202303311200,202303310100,202304031200
Montcalm County,MI,1,202303311200,202303310100,202304031200
Rensselaer County,NY,2,202303311200,202303310100,202304031200
Collier County,FL,0,202303311200,202303310100,202304031200
McKinley County,NM,0,202303311200,202303310100,202304031200
Ben Hill County,GA,2,202303311200,202303310100,202304031200
Lee County,AR,1,202303311200,202303310100,202304031200
Baker County,FL,1,202303311200,202303310100,202304031200
Lanier County,GA,2,202303311200,202303310100,202304031200
Rice County,KS,0,202303311200,202303310100,202304031200
Calhoun County,AL,0,202303311200,202303310100,202304031200
Jackson County,MS,1,202303311200,202303310100,202304031200
Campbell County,KY,0,202303311200,202303310100,202304031200
Cumberland County,KY,0,202303311200,202303310100,202304031200
Panola County,MS,1,202303311200,202303310100,202304031200
Hansford County,TX,0,202303311200,202303310100,202304031200
Chambers County,TX,1,202303311200,202303310100,202304031200
Quitman County,GA,2,202303311200,202303310100,202304031200
Hardin County,TX,1,202303311200,202303310100,202304031200
Sandusky County,OH,0,202303311200,202303310100,202304031200
Piscataquis County,ME,0,202303311200,202303310100,202304031200
Pulaski County,IL,1,202303311200,202303310100,202304031200
Okfuskee County,OK,2,202303311200,202303310100,202304031200
Saginaw County,MI,1,202303311200,202303310100,202304031200
Rio Arriba County,NM,0,202303311200,202303310100,202304031200
Caledonia County,VT,1,202303311200,202303310100,202304031200
Botetourt County,VA,0,202303311200,202303310100,202304031200
Madison County,IL,1,202303311200,202303310100,202304031200
Collin County,TX,1,202303311200,202303310100,202304031200
Abbeville County,SC,1,202303311200,202303310100,202304031200
Dodge County,NE,1,202303311200,202303310100,202304031200
Sarasota County,FL,0,202303311200,202303310100,202304031200
Marquette County,WI,1,202303311200,202303310100,202304031200
Mohave County,AZ,1,202303311200,202303310100,202304031200
Yavapai County,AZ,1,202303311200,202303310100,202304031200
Horry County,SC,2,202303311200,202303310100,202304031200
Montgomery County,PA,2,202303311200,202303310100,202304031200
Lewis County,ID,1,202303311200,202303310100,202304031200
Arecibo Municipio,PR,0,202303311200,202303310100,202304031200
Norton city,VA,0,202303311200,202303310100,202304031200
Morris County,NJ,2,202303311200,202303310100,202304031200
Sullivan County,MO,1,202303311200,202303310100,202304031200
Ness County,KS,0,202303311200,202303310100,202304031200
Brazoria County,TX,1,202303311200,202303310100,202304031200
Staunton city,VA,0,202303311200,202303310100,202304031200
Chase County,NE,0,202303311200,202303310100,202304031200
Montgomery County,OH,0,202303311200,202303310100,202304031200
Throckmorton County,TX,1,202303311200,202303310100,202304031200
Oglethorpe County,GA,1,202303311200,202303310100,202304031200
Conway County,AR,1,202303311200,202303310100,202304031200
Nodaway County,MO,1,202303311200,202303310100,202304031200
Ransom County,ND,0,202303311200,202303310100,202304031200
Bay County,MI,1,202303311200,202303310100,202304031200
Shelby County,TN,1,202303311200,202303310100,202304031200
Butte County,CA,1,202303311200,202303310100,202304031200
Pine County,MN,1,202303311200,202303310100,202304031200
Bastrop County,TX,1,202303311200,202303310100,202304031200
Klickitat County,WA,1,202303311200,202303310100,202304031200
San Juan County,WA,1,202303311200,202303310100,202304031200
Brown County,WI,1,202303311200,202303310100,202304031200
Wilson County,KS,1,202303311200,202303310100,202304031200
Natchitoches Parish,LA,1,202303311200,202303310100,202304031200
Terrebonne Parish,LA,1,202303311200,202303310100,202304031200
Irwin County,GA,2,202303311200,202303310100,202304031200
North Slope Borough,AK,0,202303311200,202303310100,202304031200
Arenac County,MI,1,202303311200,202303310100,202304031200
Lee County,IA,1,202303311200,202303310100,202304031200
Osborne County,KS,0,202303311200,202303310100,202304031200
Emmet County,MI,1,202303311200,202303310100,202304031200
Fremont County,IA,1,202303311200,202303310100,202304031200
Lincoln County,ME,1,202303311200,202303310100,202304031200
Seneca County,NY,3,202303311200,202303310100,202304031200
Laurel County,KY,0,202303311200,202303310100,202304031200
Meigs County,TN,0,202303311200,202303310100,202304031200
Taney County,MO,1,202303311200,202303310100,202304031200
Taylor County,GA,2,202303311200,202303310100,202304031200
Williamsburg city,VA,1,202303311200,202303310100,202304031200
Scurry County,TX,0,202303311200,202303310100,202304031200
Gilpin County,CO,0,202303311200,202303310100,202304031200
McClain County,OK,2,202303311200,202303310100,202304031200
Pendleton County,WV,0,202303311200,202303310100,202304031200
Page County,VA,0,202303311200,202303310100,202304031200
Le Flore County,OK,2,202303311200,202303310100,202304031200
Summers County,WV,0,202303311200,202303310100,202304031200
Mecklenburg County,NC,1,202303311200,202303310100,202304031200
Essex County,NJ,2,202303311200,202303310100,202304031200
Linn County,MO,1,202303311200,202303310100,202304031200
Montgomery County,GA,2,202303311200,202303310100,202304031200
Sherman County,OR,1,202303311200,202303310100,202304031200
Greene County,GA,1,202303311200,202303310100,202304031200
Buffalo County,SD,1,202303311200,202303310100,202304031200
Mellette County,SD,0,202303311200,202303310100,202304031200
Ector County,TX,0,202303311200,202303310100,202304031200
Limestone County,TX,1,202303311200,202303310100,202304031200
Grays Harbor County,WA,1,202303311200,202303310100,202304031200
Berkeley County,WV,2,202303311200,202303310100,202304031200
Villalba Municipio,PR,0,202303311200,202303310100,202304031200
Park County,MT,1,202303311200,202303310100,202304031200
Denton County,TX,1,202303311200,202303310100,202304031200
Cherokee County,SC,1,202303311200,202303310100,202304031200
Yancey County,NC,0,202303311200,202303310100,202304031200
Red River County,TX,2,202303311200,202303310100,202304031200
Matagorda County,TX,1,202303311200,202303310100,202304031200
Stevens County,MN,1,202303311200,202303310100,202304031200
Warren County,GA,1,202303311200,202303310100,202304031200
Hardeman County,TX,1,202303311200,202303310100,202304031200
Monroe County,IL,1,202303311200,202303310100,202304031200
Jenkins County,GA,2,202303311200,202303310100,202304031200
Grayson County,KY,1,202303311200,202303310100,202304031200
Palo Pinto County,TX,1,202303311200,202303310100,202304031200
Heard County,GA,1,202303311200,202303310100,202304031200
Lawrence County,AL,0,202303311200,202303310100,202304031200
Guaynabo Municipio,PR,0,202303311200,202303310100,202304031200
Marshall County,MS,1,202303311200,202303310100,202304031200
Clark County,KS,0,202303311200,202303310100,202304031200
Haskell County,KS,0,202303311200,202303310100,202304031200
Bienville Parish,LA,1,202303311200,202303310100,202304031200
Walker County,GA,0,202303311200,202303310100,202304031200
Iowa County,IA,1,202303311200,202303310100,202304031200
Buffalo County,NE,2,202303311200,202303310100,202304031200
Beaver County,OK,0,202303311200,202303310100,202304031200
Butler County,IA,1,202303311200,202303310100,202304031200
Roosevelt County,MT,1,202303311200,202303310100,202304031200
Barceloneta Municipio,PR,0,202303311200,202303310100,202304031200
Cowlitz County,WA,1,202303311200,202303310100,202304031200
Live Oak County,TX,0,202303311200,202303310100,202304031200
Moniteau County,MO,1,202303311200,202303310100,202304031200
Westmoreland County,VA,1,202303311200,202303310100,202304031200
Yadkin County,NC,0,202303311200,202303310100,202304031200
Merced County,CA,0,202303311200,202303310100,202304031200
Dewey County,OK,1,202303311200,202303310100,202304031200
Burke County,NC,0,202303311200,202303310100,202304031200
Wayne County,NC,2,202303311200,202303310100,202304031200
Warren County,PA,3,202303311200,202303310100,202304031200
Howard County,AR,2,202303311200,202303310100,202304031200
Davie County,NC,1,202303311200,202303310100,202304031200
McDowell County,NC,0,202303311200,202303310100,202304031200
Nevada County,AR,1,202303311200,202303310100,202304031200
Yuma County,CO,0,202303311200,202303310100,202304031200
Sherman County,TX,0,202303311200,202303310100,202304031200
Uvalde County,TX,0,202303311200,202303310100,202304031200
Auglaize County,OH,1,202303311200,202303310100,202304031200
Bossier Parish,LA,1,202303311200,202303310100,202304031200
Emmet County,IA,2,202303311200,202303310100,202304031200
Saline County,KS,0,202303311200,202303310100,202304031200
Magoffin County,KY,0,202303311200,202303310100,202304031200
Bailey County,TX,0,202303311200,202303310100,202304031200
Callaway County,MO,1,202303311200,202303310100,202304031200
Albany County,WY,0,202303311200,202303310100,202304031200
Park County,WY,0,202303311200,202303310100,202304031200
Montour County,PA,3,202303311200,202303310100,202304031200
Queens County,NY,2,202303311200,202303310100,202304031200
Suwannee County,FL,1,202303311200,202303310100,202304031200
Cheboygan County,MI,1,202303311200,202303310100,202304031200
Gladwin County,MI,1,202303311200,202303310100,202304031200
Montgomery County,KY,0,202303311200,202303310100,202304031200
Lancaster County,SC,1,202303311200,202303310100,202304031200
Larue County,KY,0,202303311200,202303310100,202304031200
Woodbury County,IA,2,202303311200,202303310100,202304031200
Taylor County,FL,1,202303311200,202303310100,202304031200
Alexander County,IL,1,202303311200,202303310100,202304031200
Jefferson County,MO,1,202303311200,202303310100,202304031200
Lincoln County,MO,1,202303311200,202303310100,202304031200
Chatham County,GA,2,202303311200,202303310100,202304031200
Union County,FL,1,202303311200,202303310100,202304031200
Genesee County,NY,3,202303311200,202303310100,202304031200
Clay County,IA,2,202303311200,202303310100,202304031200
Fallon County,MT,0,202303311200,202303310100,202304031200
Potter County,SD,0,202303311200,202303310100,202304031200
Culberson County,TX,0,202303311200,202303310100,202304031200
