NAMELSAD,event_index,category,ISSUE_TIME,START_TIME,END_TIME
Day County,0,N/S,202401290600,202401291200,202402051200
Orleans Parish,0,N/S,202401290600,202401291200,202402051200
Jefferson County,0,N/S,202401290600,202401291200,202402051200
Walker County,0,N/S,202401290600,202401291200,202402051200
DeKalb County,0,N/S,202401290600,202401291200,202402051200
Gadsden County,0,N/S,202401290600,202401291200,202402051200
Dade County,0,N/S,202401290600,202401291200,202402051200
DeSoto County,0,N/S,202401290600,202401291200,202402051200
Warren County,0,N/S,202401290600,202401291200,202402051200
Edwards County,0,N/S,202401290600,202401291200,202402051200
Madison County,0,N/S,202401290600,202401291200,202402051200
Saipan Municipality,0,N/S,202401290600,202401291200,202402051200
Randolph County,0,N/S,202401290600,202401291200,202402051200
Ashe County,0,N/S,202401290600,202401291200,202402051200
Dolores County,0,N/S,202401290600,202401291200,202402051200
Licking County,0,N/S,202401290600,202401291200,202402051200
Manassas city,0,N/S,202401290600,202401291200,202402051200
Union County,0,N/S,202401290600,202401291200,202402051200
Henderson County,0,N/S,202401290600,202401291200,202402051200
Montgomery County,0,N/S,202401290600,202401291200,202402051200
Arapahoe County,0,N/S,202401290600,202401291200,202402051200
Marion County,0,N/S,202401290600,202401291200,202402051200
Skagit County,0,N/S,202401290600,202401291200,202402051200
Jones County,0,N/S,202401290600,202401291200,202402051200
Columbia County,0,N/S,202401290600,202401291200,202402051200
Brunswick County,0,N/S,202401290600,202401291200,202402051200
Clearwater County,0,N/S,202401290600,202401291200,202402051200
Northampton County,0,N/S,202401290600,202401291200,202402051200
Rooks County,0,N/S,202401290600,202401291200,202402051200
Fayette County,0,N/S,202401290600,202401291200,202402051200
Hall County,0,N/S,202401290600,202401291200,202402051200
Hamilton County,0,N/S,202401290600,202401291200,202402051200
Loup County,0,N/S,202401290600,202401291200,202402051200
Sheridan County,0,N/S,202401290600,202401291200,202402051200
Frontier County,0,N/S,202401290600,202401291200,202402051200
Luquillo Municipio,0,N/S,202401290600,202401291200,202402051200
Bibb County,0,N/S,202401290600,202401291200,202402051200
Lauderdale County,0,N/S,202401290600,202401291200,202402051200
Big Stone County,0,N/S,202401290600,202401291200,202402051200
Blue Earth County,0,N/S,202401290600,202401291200,202402051200
Highland County,0,N/S,202401290600,202401291200,202402051200
Spotsylvania County,0,N/S,202401290600,202401291200,202402051200
Strafford County,0,N/S,202401290600,202401291200,202402051200
Houston County,0,N/S,202401290600,202401291200,202402051200
Delta County,0,N/S,202401290600,202401291200,202402051200
Sebastian County,0,N/S,202401290600,202401291200,202402051200
Santa Cruz County,0,N/S,202401290600,202401291200,202402051200
McIntosh County,0,N/S,202401290600,202401291200,202402051200
Monroe County,0,N/S,202401290600,202401291200,202402051200
Dunklin County,0,N/S,202401290600,202401291200,202402051200
Wheeler County,0,N/S,202401290600,202401291200,202402051200
Forsyth County,0,N/S,202401290600,202401291200,202402051200
San Patricio County,0,N/S,202401290600,202401291200,202402051200
Walthall County,0,N/S,202401290600,202401291200,202402051200
Monroe County,0,N/S,202401290600,202401291200,202402051200
Isabella County,0,N/S,202401290600,202401291200,202402051200
Moore County,0,N/S,202401290600,202401291200,202402051200
Calhoun County,0,N/S,202401290600,202401291200,202402051200
Sublette County,0,N/S,202401290600,202401291200,202402051200
Fleming County,0,N/S,202401290600,202401291200,202402051200
Clark County,0,N/S,202401290600,202401291200,202402051200
York County,0,N/S,202401290600,202401291200,202402051200
Adams County,0,N/S,202401290600,202401291200,202402051200
Ascension Parish,0,N/S,202401290600,202401291200,202402051200
Union County,0,N/S,202401290600,202401291200,202402051200
Chesterfield County,0,N/S,202401290600,202401291200,202402051200
Acadia Parish,0,N/S,202401290600,202401291200,202402051200
Crawford County,0,N/S,202401290600,202401291200,202402051200
Tripp County,0,N/S,202401290600,202401291200,202402051200
Guthrie County,0,N/S,202401290600,202401291200,202402051200
Washington County,0,N/S,202401290600,202401291200,202402051200
Sanborn County,0,N/S,202401290600,202401291200,202402051200
Grady County,0,N/S,202401290600,202401291200,202402051200
Kanawha County,0,N/S,202401290600,202401291200,202402051200
St. Croix County,0,N/S,202401290600,202401291200,202402051200
Venango County,0,N/S,202401290600,202401291200,202402051200
Summit County,0,N/S,202401290600,202401291200,202402051200
Glynn County,0,N/S,202401290600,202401291200,202402051200
Webb County,0,N/S,202401290600,202401291200,202402051200
Montgomery County,0,N/S,202401290600,202401291200,202402051200
Aroostook County,0,N/S,202401290600,202401291200,202402051200
Jefferson Davis County,0,N/S,202401290600,202401291200,202402051200
Washington County,0,N/S,202401290600,202401291200,202402051200
Blanco County,0,N/S,202401290600,202401291200,202402051200
Brunswick County,0,N/S,202401290600,202401291200,202402051200
Dyer County,0,N/S,202401290600,202401291200,202402051200
Gibson County,0,N/S,202401290600,202401291200,202402051200
Prince George County,0,N/S,202401290600,202401291200,202402051200
Lawrence County,0,N/S,202401290600,202401291200,202402051200
Eddy County,0,N/S,202401290600,202401291200,202402051200
Pierce County,0,N/S,202401290600,202401291200,202402051200
Lincoln County,0,N/S,202401290600,202401291200,202402051200
Lancaster County,0,N/S,202401290600,202401291200,202402051200
Juneau County,0,N/S,202401290600,202401291200,202402051200
Scott County,0,N/S,202401290600,202401291200,202402051200
Corson County,0,N/S,202401290600,202401291200,202402051200
Gregory County,0,N/S,202401290600,202401291200,202402051200
Vance County,0,N/S,202401290600,202401291200,202402051200
Caldwell County,0,N/S,202401290600,202401291200,202402051200
Barnwell County,0,N/S,202401290600,202401291200,202402051200
Decatur County,0,N/S,202401290600,202401291200,202402051200
Blackford County,0,N/S,202401290600,202401291200,202402051200
Etowah County,0,N/S,202401290600,202401291200,202402051200
Camas County,0,N/S,202401290600,202401291200,202402051200
Reno County,0,N/S,202401290600,202401291200,202402051200
Maury County,0,N/S,202401290600,202401291200,202402051200
Goshen County,0,N/S,202401290600,202401291200,202402051200
Rusk County,0,N/S,202401290600,202401291200,202402051200
Waukesha County,0,N/S,202401290600,202401291200,202402051200
Garrard County,0,N/S,202401290600,202401291200,202402051200
Norfolk County,0,N/S,202401290600,202401291200,202402051200
Hendricks County,0,N/S,202401290600,202401291200,202402051200
Jackson County,0,N/S,202401290600,202401291200,202402051200
Georgetown County,0,N/S,202401290600,202401291200,202402051200
Hettinger County,0,N/S,202401290600,202401291200,202402051200
Grand County,0,N/S,202401290600,202401291200,202402051200
Tooele County,0,N/S,202401290600,202401291200,202402051200
Hampton city,0,N/S,202401290600,202401291200,202402051200
Buffalo County,0,N/S,202401290600,202401291200,202402051200
Frederick County,0,N/S,202401290600,202401291200,202402051200
Lewis County,0,N/S,202401290600,202401291200,202402051200
Polk County,0,N/S,202401290600,202401291200,202402051200
Redwood County,0,N/S,202401290600,202401291200,202402051200
Fayette County,0,N/S,202401290600,202401291200,202402051200
Swains Island,0,N/S,202401290600,202401291200,202402051200
St. Charles Parish,0,N/S,202401290600,202401291200,202402051200
Poinsett County,0,N/S,202401290600,202401291200,202402051200
Gulf County,0,N/S,202401290600,202401291200,202402051200
Hamblen County,0,N/S,202401290600,202401291200,202402051200
Chilton County,0,N/S,202401290600,202401291200,202402051200
Newton County,0,N/S,202401290600,202401291200,202402051200
Hockley County,0,N/S,202401290600,202401291200,202402051200
Baldwin County,0,N/S,202401290600,202401291200,202402051200
Transylvania County,0,N/S,202401290600,202401291200,202402051200
Surry County,0,N/S,202401290600,202401291200,202402051200
Coffee County,0,N/S,202401290600,202401291200,202402051200
Shelby County,0,N/S,202401290600,202401291200,202402051200
Canyon County,0,N/S,202401290600,202401291200,202402051200
Daniels County,0,N/S,202401290600,202401291200,202402051200
Leon County,0,N/S,202401290600,202401291200,202402051200
Payne County,0,N/S,202401290600,202401291200,202402051200
Covington County,0,N/S,202401290600,202401291200,202402051200
Lawrence County,0,N/S,202401290600,202401291200,202402051200
Gray County,0,N/S,202401290600,202401291200,202402051200
Casey County,0,N/S,202401290600,202401291200,202402051200
Metcalfe County,0,N/S,202401290600,202401291200,202402051200
Russell County,0,N/S,202401290600,202401291200,202402051200
Beauregard Parish,0,N/S,202401290600,202401291200,202402051200
Somerset County,0,N/S,202401290600,202401291200,202402051200
Cimarron County,0,N/S,202401290600,202401291200,202402051200
Meade County,0,N/S,202401290600,202401291200,202402051200
Nelson County,0,N/S,202401290600,202401291200,202402051200
Owen County,0,N/S,202401290600,202401291200,202402051200
Pemiscot County,0,N/S,202401290600,202401291200,202402051200
Nance County,0,N/S,202401290600,202401291200,202402051200
Menominee County,0,N/S,202401290600,202401291200,202402051200
Panola County,0,N/S,202401290600,202401291200,202402051200
Bath County,0,N/S,202401290600,202401291200,202402051200
Anderson County,0,N/S,202401290600,202401291200,202402051200
Caroline County,0,N/S,202401290600,202401291200,202402051200
Sioux County,0,N/S,202401290600,202401291200,202402051200
Glenn County,0,N/S,202401290600,202401291200,202402051200
St. Louis city,0,N/S,202401290600,202401291200,202402051200
Fannin County,0,N/S,202401290600,202401291200,202402051200
Grant County,0,N/S,202401290600,202401291200,202402051200
Marshall County,0,N/S,202401290600,202401291200,202402051200
Thurston County,0,N/S,202401290600,202401291200,202402051200
Knox County,0,N/S,202401290600,202401291200,202402051200
Valencia County,0,N/S,202401290600,202401291200,202402051200
Prairie County,0,N/S,202401290600,202401291200,202402051200
Allamakee County,0,N/S,202401290600,202401291200,202402051200
Cameron County,0,N/S,202401290600,202401291200,202402051200
Montgomery County,0,N/S,202401290600,202401291200,202402051200
Las Animas County,0,N/S,202401290600,202401291200,202402051200
Llano County,0,N/S,202401290600,202401291200,202402051200
Mason County,0,N/S,202401290600,202401291200,202402051200
Clay County,0,N/S,202401290600,202401291200,202402051200
Orange County,0,N/S,202401290600,202401291200,202402051200
Schenectady County,0,N/S,202401290600,202401291200,202402051200
Mingo County,0,N/S,202401290600,202401291200,202402051200
Wabaunsee County,0,N/S,202401290600,202401291200,202402051200
Houston County,0,N/S,202401290600,202401291200,202402051200
Nicholas County,0,N/S,202401290600,202401291200,202402051200
Plymouth County,0,N/S,202401290600,202401291200,202402051200
Bronx County,0,N/S,202401290600,202401291200,202402051200
Dare County,0,N/S,202401290600,202401291200,202402051200
Medina County,0,N/S,202401290600,202401291200,202402051200
Armstrong County,0,N/S,202401290600,202401291200,202402051200
Atlantic County,0,N/S,202401290600,202401291200,202402051200
Manitowoc County,0,N/S,202401290600,202401291200,202402051200
Door County,0,N/S,202401290600,202401291200,202402051200
Columbus County,0,N/S,202401290600,202401291200,202402051200
Gallia County,0,N/S,202401290600,202401291200,202402051200
Taylor County,0,N/S,202401290600,202401291200,202402051200
Colonial Heights city,0,N/S,202401290600,202401291200,202402051200
Coshocton County,0,N/S,202401290600,202401291200,202402051200
Perkins County,0,N/S,202401290600,202401291200,202402051200
Hartley County,0,N/S,202401290600,202401291200,202402051200
Grand County,0,N/S,202401290600,202401291200,202402051200
Jim Wells County,0,N/S,202401290600,202401291200,202402051200
Winnebago County,0,N/S,202401290600,202401291200,202402051200
San Luis Obispo County,0,N/S,202401290600,202401291200,202402051200
Henry County,0,N/S,202401290600,202401291200,202402051200
Wyandot County,0,N/S,202401290600,202401291200,202402051200
Zapata County,0,N/S,202401290600,202401291200,202402051200
Lee County,0,N/S,202401290600,202401291200,202402051200
Boyd County,0,N/S,202401290600,202401291200,202402051200
Carver County,0,N/S,202401290600,202401291200,202402051200
Colfax County,0,N/S,202401290600,202401291200,202402051200
Chesterfield County,0,N/S,202401290600,202401291200,202402051200
Lewis County,0,N/S,202401290600,202401291200,202402051200
Washington County,0,N/S,202401290600,202401291200,202402051200
Virginia Beach city,0,N/S,202401290600,202401291200,202402051200
Madison County,0,N/S,202401290600,202401291200,202402051200
Lancaster County,0,N/S,202401290600,202401291200,202402051200
Bates County,0,N/S,202401290600,202401291200,202402051200
Belknap County,0,N/S,202401290600,202401291200,202402051200
Richmond County,0,N/S,202401290600,202401291200,202402051200
Skagway Municipality,0,N/S,202401290600,202401291200,202402051200
Hoonah-Angoon Census Area,0,N/S,202401290600,202401291200,202402051200
Franklin County,0,N/S,202401290600,202401291200,202402051200
Ida County,0,N/S,202401290600,202401291200,202402051200
Sedgwick County,0,N/S,202401290600,202401291200,202402051200
Travis County,0,N/S,202401290600,202401291200,202402051200
Hillsborough County,0,N/S,202401290600,202401291200,202402051200
Mercer County,0,N/S,202401290600,202401291200,202402051200
Butler County,0,N/S,202401290600,202401291200,202402051200
Westmoreland County,0,N/S,202401290600,202401291200,202402051200
Charlotte County,0,N/S,202401290600,202401291200,202402051200
Cass County,0,N/S,202401290600,202401291200,202402051200
Mercer County,0,N/S,202401290600,202401291200,202402051200
Rose Island,0,N/S,202401290600,202401291200,202402051200
Johnson County,0,N/S,202401290600,202401291200,202402051200
Kent County,0,N/S,202401290600,202401291200,202402051200
Windham County,0,N/S,202401290600,202401291200,202402051200
Orleans County,0,N/S,202401290600,202401291200,202402051200
